source,source_name,target,target_name,weight
Blueno,Blueno,Kaku,Kaku,47
Blueno,Blueno,Rob_Lucci,Rob Lucci,47
Brook,Brook,Zeus,Zeus,47
Chimney,Chimney,Gonbe,Gonbe,47
Denjiro,Denjiro,Kin'emon,Kin'emon,47
Donquixote_Doflamingo,Donquixote Doflamingo,Kyros,Kyros,47
Inuarashi,Inuarashi,Nico_Robin,Nico Robin,47
Kaidou,Kaidou,Trafalgar_D._Water_Law,Trafalgar D. Water Law,47
Kawamatsu,Kawamatsu,Tony_Tony_Chopper,Tony Tony Chopper,47
Kikunojo,Kikunojo,Nami,Nami,47
Monkey_D._Luffy,Monkey D. Luffy,Vinsmoke_Reiju,Vinsmoke Reiju,47
Nami,Nami,Nekomamushi,Nekomamushi,47
Portgas_D._Ace,Portgas D. Ace,Usopp,Usopp,47
Bartholomew_Kuma,Bartholomew Kuma,Usopp,Usopp,46
Bentham,Bentham,Monkey_D._Luffy,Monkey D. Luffy,46
Brogy,Brogy,Roronoa_Zoro,Roronoa Zoro,46
Brook,Brook,Caribou,Caribou,46
Brook,Brook,Donquixote_Doflamingo,Donquixote Doflamingo,46
Camie,Camie,Nico_Robin,Nico Robin,46
Charlotte_Linlin,Charlotte Linlin,Charlotte_Perospero,Charlotte Perospero,46
Charlotte_Linlin,Charlotte Linlin,Trafalgar_D._Water_Law,Trafalgar D. Water Law,46
Chimney,Chimney,Nami,Nami,46
Chimney,Chimney,Tony_Tony_Chopper,Tony Tony Chopper,46
Eustass_Kid,Eustass Kid,Kouzuki_Momonosuke,Kouzuki Momonosuke,46
Franky,Franky,Kaidou,Kaidou,46
Franky,Franky,Kyros,Kyros,46
Franky,Franky,Mozu_and_Kiwi,Mozu and Kiwi,46
Franky_Family,Franky Family,Paulie,Paulie,46
Franky_Family,Franky Family,Zambai,Zambai,46
Hatchan,Hatchan,Pappag,Pappag,46
Inuarashi,Inuarashi,Sanji,Sanji,46
Jewelry_Bonney,Jewelry Bonney,Jinbe,Jinbe,46
Kalifa,Kalifa,Usopp,Usopp,46
Kashii,Kashii,Oimo,Oimo,46
Kawamatsu,Kawamatsu,Nami,Nami,46
Kawamatsu,Kawamatsu,Sanji,Sanji,46
Kikunojo,Kikunojo,Sanji,Sanji,46
Koby,Koby,Roronoa_Zoro,Roronoa Zoro,46
Kokoro,Kokoro,Nico_Robin,Nico Robin,46
Monkey_D._Luffy,Monkey D. Luffy,Mozu_and_Kiwi,Mozu and Kiwi,46
Monkey_D._Luffy,Monkey D. Luffy,Shachi,Shachi,46
Mozu_and_Kiwi,Mozu and Kiwi,Nami,Nami,46
Napoleon,Napoleon,Usopp,Usopp,46
Nekomamushi,Nekomamushi,Roronoa_Zoro,Roronoa Zoro,46
Nekomamushi,Nekomamushi,Tony_Tony_Chopper,Tony Tony Chopper,46
Paulie,Paulie,Sanji,Sanji,46
Pedro,Pedro,Sanji,Sanji,46
Portgas_D._Ace,Portgas D. Ace,Sanji,Sanji,46
Rebecca,Rebecca,Riku_Doldo_III,Riku Doldo III,46
Roronoa_Zoro,Roronoa Zoro,Shinobu,Shinobu,46
Roronoa_Zoro,Roronoa Zoro,Zambai,Zambai,46
Sanji,Sanji,Vegapunk,Vegapunk,46
Sanji,Sanji,Vinsmoke_Reiju,Vinsmoke Reiju,46
Ashura_Doji,Ashura Doji,Inuarashi,Inuarashi,45
Ashura_Doji,Ashura Doji,Kikunojo,Kikunojo,45
Bartholomew_Kuma,Bartholomew Kuma,Sanji,Sanji,45
Bartolomeo,Bartolomeo,Usopp,Usopp,45
Bepo,Bepo,Sanji,Sanji,45
Bepo,Bepo,Shachi,Shachi,45
Blueno,Blueno,Tony_Tony_Chopper,Tony Tony Chopper,45
Brogy,Brogy,Sanji,Sanji,45
Brook,Brook,Raizo,Raizo,45
Capone_Bege,Capone Bege,Nami,Nami,45
Charlotte_Perospero,Charlotte Perospero,Monkey_D._Luffy,Monkey D. Luffy,45
Charlotte_Pudding,Charlotte Pudding,Monkey_D._Luffy,Monkey D. Luffy,45
Chimney,Chimney,Monkey_D._Luffy,Monkey D. Luffy,45
Enel,Enel,Usopp,Usopp,45
Franky,Franky,Leo,Leo,45
Gonbe,Gonbe,Nami,Nami,45
Gonbe,Gonbe,Tony_Tony_Chopper,Tony Tony Chopper,45
Jinbe,Jinbe,Marco,Marco,45
Kaidou,Kaidou,Nico_Robin,Nico Robin,45
Kanjuro,Kanjuro,Nami,Nami,45
Kikunojo,Kikunojo,Usopp,Usopp,45
Killer,Killer,Roronoa_Zoro,Roronoa Zoro,45
Leo,Leo,Rebecca,Rebecca,45
Monkey_D._Luffy,Monkey D. Luffy,Wapol,Wapol,45
Monkey_D._Luffy,Monkey D. Luffy,Zambai,Zambai,45
Nami,Nami,Prometheus,Prometheus,45
Nami,Nami,Vegapunk,Vegapunk,45
Nami,Nami,Vinsmoke_Reiju,Vinsmoke Reiju,45
Nami,Nami,Zambai,Zambai,45
Nefertari_Cobra,Nefertari Cobra,Nefertari_Vivi,Nefertari Vivi,45
Paulie,Paulie,Usopp,Usopp,45
Sanji,Sanji,Zambai,Zambai,45
Tony_Tony_Chopper,Tony Tony Chopper,Zambai,Zambai,45
Usopp,Usopp,Viola,Viola,45
Brook,Brook,Capone_Bege,Capone Bege,44
Charlotte_Linlin,Charlotte Linlin,Kouzuki_Momonosuke,Kouzuki Momonosuke,44
Charlotte_Perospero,Charlotte Perospero,Napoleon,Napoleon,44
Charlotte_Pudding,Charlotte Pudding,Nami,Nami,44
Chimney,Chimney,Kokoro,Kokoro,44
Denjiro,Denjiro,Monkey_D._Luffy,Monkey D. Luffy,44
Denjiro,Denjiro,Raizo,Raizo,44
Emporio_Ivankov,Emporio Ivankov,Jinbe,Jinbe,44
Franky,Franky,Tama,Tama,44
Gonbe,Gonbe,Monkey_D._Luffy,Monkey D. Luffy,44
Hajrudin,Hajrudin,Roronoa_Zoro,Roronoa Zoro,44
Jinbe,Jinbe,Kouzuki_Momonosuke,Kouzuki Momonosuke,44
Kaidou,Kaidou,Yamato,Yamato,44
Kashii,Kashii,Nami,Nami,44
Kawamatsu,Kawamatsu,Usopp,Usopp,44
Kikunojo,Kikunojo,Trafalgar_D._Water_Law,Trafalgar D. Water Law,44
Kyros,Kyros,Roronoa_Zoro,Roronoa Zoro,44
Monkey_D._Luffy,Monkey D. Luffy,Shirahoshi,Shirahoshi,44
Mozu_and_Kiwi,Mozu and Kiwi,Roronoa_Zoro,Roronoa Zoro,44
Mozu_and_Kiwi,Mozu and Kiwi,Tony_Tony_Chopper,Tony Tony Chopper,44
Raizo,Raizo,Sanji,Sanji,44
Rebecca,Rebecca,Viola,Viola,44
Usopp,Usopp,Vegapunk,Vegapunk,44
Bartholomew_Kuma,Bartholomew Kuma,Franky,Franky,43
Bartholomew_Kuma,Bartholomew Kuma,Nami,Nami,43
Bartholomew_Kuma,Bartholomew Kuma,Tony_Tony_Chopper,Tony Tony Chopper,43
Bellamy,Bellamy,Monkey_D._Luffy,Monkey D. Luffy,43
Bepo,Bepo,Franky,Franky,43
Brook,Brook,Camie,Camie,43
Brook,Brook,Kikunojo,Kikunojo,43
Brook,Brook,Smoker,Smoker,43
Brook,Brook,Tama,Tama,43
Buggy,Buggy,Sanji,Sanji,43
Charlotte_Brûlée,Charlotte Brûlée,Monkey_D._Luffy,Monkey D. Luffy,43
Chimney,Chimney,Sanji,Sanji,43
Dorry,Dorry,Roronoa_Zoro,Roronoa Zoro,43
Dorry,Dorry,Sanji,Sanji,43
Dracule_Mihawk,Dracule Mihawk,Monkey_D._Luffy,Monkey D. Luffy,43
Eustass_Kid,Eustass Kid,Kin'emon,Kin'emon,43
Franky,Franky,Vegapunk,Vegapunk,43
Franky_Family,Franky Family,Hattori,Hattori,43
Franky_Family,Franky Family,Kalifa,Kalifa,43
Gonbe,Gonbe,Kokoro,Kokoro,43
Iceburg,Iceburg,Nami,Nami,43
Jaygarcia_Saturn,Jaygarcia Saturn,Monkey_D._Luffy,Monkey D. Luffy,43
Jinbe,Jinbe,Zeus,Zeus,43
Kashii,Kashii,Monkey_D._Luffy,Monkey D. Luffy,43
Kashii,Kashii,Sanji,Sanji,43
Kashii,Kashii,Usopp,Usopp,43
Monkey_D._Luffy,Monkey D. Luffy,Silvers_Rayleigh,Silvers Rayleigh,43
Nekomamushi,Nekomamushi,Usopp,Usopp,43
Nico_Robin,Nico Robin,Portgas_D._Ace,Portgas D. Ace,43
Oimo,Oimo,Sanji,Sanji,43
Prometheus,Prometheus,Sanji,Sanji,43
Rebecca,Rebecca,Roronoa_Zoro,Roronoa Zoro,43
Sanji,Sanji,Vinsmoke_Ichiji,Vinsmoke Ichiji,43
Shinobu,Shinobu,Tony_Tony_Chopper,Tony Tony Chopper,43
Ashura_Doji,Ashura Doji,Kawamatsu,Kawamatsu,42
Bartholomew_Kuma,Bartholomew Kuma,Nico_Robin,Nico Robin,42
Bartolomeo,Bartolomeo,Cavendish,Cavendish,42
Bartolomeo,Bartolomeo,Franky,Franky,42
Bartolomeo,Bartolomeo,Kyros,Kyros,42
Bepo,Bepo,Nico_Robin,Nico Robin,42
Blueno,Blueno,Franky,Franky,42
Blueno,Blueno,Roronoa_Zoro,Roronoa Zoro,42
Borsalino,Borsalino,Usopp,Usopp,42
Buggy,Buggy,Jinbe,Jinbe,42
Caesar_Clown,Caesar Clown,Kin'emon,Kin'emon,42
Charlotte_Linlin,Charlotte Linlin,Eustass_Kid,Eustass Kid,42
Charlotte_Perospero,Charlotte Perospero,Sanji,Sanji,42
Donquixote_Doflamingo,Donquixote Doflamingo,Jinbe,Jinbe,42
Donquixote_Doflamingo,Donquixote Doflamingo,Riku_Doldo_III,Riku Doldo III,42
Donquixote_Doflamingo,Donquixote Doflamingo,Viola,Viola,42
Franky,Franky,Paulie,Paulie,42
Gonbe,Gonbe,Sanji,Sanji,42
Helmeppo,Helmeppo,Roronoa_Zoro,Roronoa Zoro,42
Hyougoro,Hyougoro,Roronoa_Zoro,Roronoa Zoro,42
Iceburg,Iceburg,Monkey_D._Luffy,Monkey D. Luffy,42
Iceburg,Iceburg,Nico_Robin,Nico Robin,42
Issho,Issho,Monkey_D._Luffy,Monkey D. Luffy,42
Jesus_Burgess,Jesus Burgess,Monkey_D._Luffy,Monkey D. Luffy,42
Jewelry_Bonney,Jewelry Bonney,Roronoa_Zoro,Roronoa Zoro,42
Jewelry_Bonney,Jewelry Bonney,Vegapunk,Vegapunk,42
Kaidou,Kaidou,Kawamatsu,Kawamatsu,42
Kaidou,Kaidou,Kikunojo,Kikunojo,42
Kashii,Kashii,Tony_Tony_Chopper,Tony Tony Chopper,42
Kikunojo,Kikunojo,Nico_Robin,Nico Robin,42
Killer,Killer,Tony_Tony_Chopper,Tony Tony Chopper,42
Koby,Koby,Usopp,Usopp,42
Kouzuki_Hiyori,Kouzuki Hiyori,Kouzuki_Momonosuke,Kouzuki Momonosuke,42
Kyros,Kyros,Leo,Leo,42
Leo,Leo,Roronoa_Zoro,Roronoa Zoro,42
Monkey_D._Luffy,Monkey D. Luffy,Oimo,Oimo,42
Monkey_D._Luffy,Monkey D. Luffy,Peepley_Lulu,Peepley Lulu,42
Monkey_D._Luffy,Monkey D. Luffy,X_Drake,X Drake,42
Mozu_and_Kiwi,Mozu and Kiwi,Sanji,Sanji,42
Nami,Nami,Oimo,Oimo,42
Nico_Robin,Nico Robin,Sabo,Sabo,42
Nico_Robin,Nico Robin,Tama,Tama,42
Paulie,Paulie,Rob_Lucci,Rob Lucci,42
Prometheus,Prometheus,Zeus,Zeus,42
Riku_Doldo_III,Riku Doldo III,Viola,Viola,42
Sabo,Sabo,Usopp,Usopp,42
Sanji,Sanji,Vinsmoke_Niji,Vinsmoke Niji,42
Shinobu,Shinobu,Usopp,Usopp,42
Tony_Tony_Chopper,Tony Tony Chopper,Wapol,Wapol,42
Ashura_Doji,Ashura Doji,Raizo,Raizo,41
Bepo,Bepo,Penguin,Penguin,41
Blueno,Blueno,Hattori,Hattori,41
Blueno,Blueno,Nico_Robin,Nico Robin,41
Bomba,Bomba,Leo,Leo,41
Borsalino,Borsalino,Sanji,Sanji,41
Charlotte_Perospero,Charlotte Perospero,Nami,Nami,41
Charlotte_Perospero,Charlotte Perospero,Tony_Tony_Chopper,Tony Tony Chopper,41
Charlotte_Pudding,Charlotte Pudding,Sanji,Sanji,41
Chimney,Chimney,Roronoa_Zoro,Roronoa Zoro,41
Chinjao,Chinjao,Monkey_D._Luffy,Monkey D. Luffy,41
Denjiro,Denjiro,Inuarashi,Inuarashi,41
Denjiro,Denjiro,Kawamatsu,Kawamatsu,41
Denjiro,Denjiro,Kikunojo,Kikunojo,41
Donquixote_Doflamingo,Donquixote Doflamingo,Rebecca,Rebecca,41
Eustass_Kid,Eustass Kid,Kaidou,Kaidou,41
Franky_Family,Franky Family,Kokoro,Kokoro,41
Hatchan,Hatchan,Nico_Robin,Nico Robin,41
Hyougoro,Hyougoro,Tony_Tony_Chopper,Tony Tony Chopper,41
Iceburg,Iceburg,Tony_Tony_Chopper,Tony Tony Chopper,41
Kaidou,Kaidou,Raizo,Raizo,41
Kanjuro,Kanjuro,Kouzuki_Momonosuke,Kouzuki Momonosuke,41
Kashii,Kashii,Roronoa_Zoro,Roronoa Zoro,41
Killer,Killer,Trafalgar_D._Water_Law,Trafalgar D. Water Law,41
Kyros,Kyros,Trafalgar_D._Water_Law,Trafalgar D. Water Law,41
Monkey_D._Luffy,Monkey D. Luffy,Tilestone,Tilestone,41
Monkey_D._Luffy,Monkey D. Luffy,Vinsmoke_Ichiji,Vinsmoke Ichiji,41
Nami,Nami,Peepley_Lulu,Peepley Lulu,41
Nami,Nami,Tilestone,Tilestone,41
Nico_Robin,Nico Robin,Viola,Viola,41
Oimo,Oimo,Tony_Tony_Chopper,Tony Tony Chopper,41
Oimo,Oimo,Usopp,Usopp,41
Prometheus,Prometheus,Tony_Tony_Chopper,Tony Tony Chopper,41
Queen,Queen,Tony_Tony_Chopper,Tony Tony Chopper,41
Raizo,Raizo,Trafalgar_D._Water_Law,Trafalgar D. Water Law,41
Bartolomeo,Bartolomeo,Trafalgar_D._Water_Law,Trafalgar D. Water Law,40
Borsalino,Borsalino,Tony_Tony_Chopper,Tony Tony Chopper,40
Charlotte_Pudding,Charlotte Pudding,Tony_Tony_Chopper,Tony Tony Chopper,40
Chinjao,Chinjao,Sai,Sai,40
Franky,Franky,Rebecca,Rebecca,40
Gan_Fall,Gan Fall,Nami,Nami,40
Gedatsu,Gedatsu,Nami,Nami,40
Gonbe,Gonbe,Roronoa_Zoro,Roronoa Zoro,40
Hajrudin,Hajrudin,Usopp,Usopp,40
Jean_Bart,Jean Bart,Monkey_D._Luffy,Monkey D. Luffy,40
Kaidou,Kaidou,Napoleon,Napoleon,40
Kanjuro,Kanjuro,Tony_Tony_Chopper,Tony Tony Chopper,40
Kawamatsu,Kawamatsu,Nekomamushi,Nekomamushi,40
Kawamatsu,Kawamatsu,Nico_Robin,Nico Robin,40
Kawamatsu,Kawamatsu,Shinobu,Shinobu,40
Killer,Killer,Sanji,Sanji,40
Kin'emon,Kin'emon,Shinobu,Shinobu,40
Koby,Koby,Sanji,Sanji,40
Kouzuki_Momonosuke,Kouzuki Momonosuke,Queen,Queen,40
Kuzan,Kuzan,Nico_Robin,Nico Robin,40
Kuzan,Kuzan,Usopp,Usopp,40
Lilith,Lilith,Nami,Nami,40
Lilith,Lilith,Usopp,Usopp,40
Monkey_D._Garp,Monkey D. Garp,Roronoa_Zoro,Roronoa Zoro,40
Monkey_D._Garp,Monkey D. Garp,Usopp,Usopp,40
Monkey_D._Luffy,Monkey D. Luffy,Penguin,Penguin,40
Monkey_D._Luffy,Monkey D. Luffy,Pierre,Pierre,40
Nami,Nami,Pierre,Pierre,40
Nami,Nami,Queen,Queen,40
Neptune,Neptune,Shirahoshi,Shirahoshi,40
Oimo,Oimo,Roronoa_Zoro,Roronoa Zoro,40
Paulie,Paulie,Peepley_Lulu,Peepley Lulu,40
Penguin,Penguin,Shachi,Shachi,40
Queen,Queen,Usopp,Usopp,40
Rebecca,Rebecca,Sai,Sai,40
Riku_Doldo_III,Riku Doldo III,Usopp,Usopp,40
Roronoa_Zoro,Roronoa Zoro,Viola,Viola,40
Roronoa_Zoro,Roronoa Zoro,Zeus,Zeus,40
Sanji,Sanji,Vinsmoke_Judge,Vinsmoke Judge,40
Shachi,Shachi,Trafalgar_D._Water_Law,Trafalgar D. Water Law,40
Tony_Tony_Chopper,Tony Tony Chopper,Vegapunk,Vegapunk,40
Tony_Tony_Chopper,Tony Tony Chopper,Vinsmoke_Reiju,Vinsmoke Reiju,40
Vinsmoke_Niji,Vinsmoke Niji,Vinsmoke_Yonji,Vinsmoke Yonji,40
Ashura_Doji,Ashura Doji,Monkey_D._Luffy,Monkey D. Luffy,39
Bartolomeo,Bartolomeo,Riku_Doldo_III,Riku Doldo III,39
Basil_Hawkins,Basil Hawkins,Monkey_D._Luffy,Monkey D. Luffy,39
Boa_Hancock,Boa Hancock,Salome,Salome,39
Borsalino,Borsalino,Franky,Franky,39
Borsalino,Borsalino,Nami,Nami,39
Brook,Brook,Kanjuro,Kanjuro,39
Caesar_Clown,Caesar Clown,Jinbe,Jinbe,39
Charlotte_Brûlée,Charlotte Brûlée,Nami,Nami,39
Chimney,Chimney,Usopp,Usopp,39
Denjiro,Denjiro,Sanji,Sanji,39
Donquixote_Doflamingo,Donquixote Doflamingo,Leo,Leo,39
Franky,Franky,Kikunojo,Kikunojo,39
Franky,Franky,Smoker,Smoker,39
Gan_Fall,Gan Fall,Pierre,Pierre,39
Gecko_Moria,Gecko Moria,Monkey_D._Luffy,Monkey D. Luffy,39
Hajrudin,Hajrudin,Nico_Robin,Nico Robin,39
Hyougoro,Hyougoro,Kouzuki_Momonosuke,Kouzuki Momonosuke,39
Hyougoro,Hyougoro,Raizo,Raizo,39
Hyougoro,Hyougoro,Sanji,Sanji,39
Inuarashi,Inuarashi,Kanjuro,Kanjuro,39
Kanjuro,Kanjuro,Raizo,Raizo,39
Killer,Killer,Nami,Nami,39
Killer,Killer,Usopp,Usopp,39
Kouzuki_Momonosuke,Kouzuki Momonosuke,Tama,Tama,39
Kyros,Kyros,Riku_Doldo_III,Riku Doldo III,39
Monkey_D._Luffy,Monkey D. Luffy,Scratchmen_Apoo,Scratchmen Apoo,39
Mozu_and_Kiwi,Mozu and Kiwi,Usopp,Usopp,39
Napoleon,Napoleon,Nico_Robin,Nico Robin,39
Nico_Robin,Nico Robin,Pappag,Pappag,39
Nico_Robin,Nico Robin,Shinobu,Shinobu,39
Paulie,Paulie,Tilestone,Tilestone,39
Peepley_Lulu,Peepley Lulu,Tilestone,Tilestone,39
Roronoa_Zoro,Roronoa Zoro,Tilestone,Tilestone,39
Sanji,Sanji,Wapol,Wapol,39
Sanji,Sanji,Zeff,Zeff,39
Smoker,Smoker,Trafalgar_D._Water_Law,Trafalgar D. Water Law,39
Tama,Tama,Yamato,Yamato,39
Thriller_Bark,Thriller Bark,Tony_Tony_Chopper,Tony Tony Chopper,39
Thriller_Bark,Thriller Bark,Usopp,Usopp,39
Trafalgar_D._Water_Law,Trafalgar D. Water Law,Viola,Viola,39
Usopp,Usopp,Zambai,Zambai,39
Vinsmoke_Ichiji,Vinsmoke Ichiji,Vinsmoke_Niji,Vinsmoke Niji,39
Baby_5,Baby 5,Monkey_D._Luffy,Monkey D. Luffy,38
Baratie,Baratie,Sanji,Sanji,38
Baratie,Baratie,Zeff,Zeff,38
Borsalino,Borsalino,Nico_Robin,Nico Robin,38
Brook,Brook,Kawamatsu,Kawamatsu,38
Brook,Brook,Nekomamushi,Nekomamushi,38
Brook,Brook,Prometheus,Prometheus,38
Brook,Brook,Shinobu,Shinobu,38
Camie,Camie,Franky,Franky,38
Capone_Bege,Capone Bege,Jinbe,Jinbe,38
Carrot,Carrot,Kin'emon,Kin'emon,38
Carrot,Carrot,Kouzuki_Momonosuke,Kouzuki Momonosuke,38
Cavendish,Cavendish,Rebecca,Rebecca,38
Charlotte_Chiffon,Charlotte Chiffon,Monkey_D._Luffy,Monkey D. Luffy,38
Charlotte_Linlin,Charlotte Linlin,Kin'emon,Kin'emon,38
Denjiro,Denjiro,Roronoa_Zoro,Roronoa Zoro,38
Denjiro,Denjiro,Usopp,Usopp,38
Donquixote_Doflamingo,Donquixote Doflamingo,Trebol,Trebol,38
Edward_Newgate,Edward Newgate,Marco,Marco,38
Franky,Franky,Nekomamushi,Nekomamushi,38
Franky,Franky,Thriller_Bark,Thriller Bark,38
Gan_Fall,Gan Fall,Tony_Tony_Chopper,Tony Tony Chopper,38
Gedatsu,Gedatsu,Monkey_D._Luffy,Monkey D. Luffy,38
Gonbe,Gonbe,Usopp,Usopp,38
Iceburg,Iceburg,Roronoa_Zoro,Roronoa Zoro,38
Izou,Izou,Monkey_D._Luffy,Monkey D. Luffy,38
Jabra,Jabra,Monkey_D._Luffy,Monkey D. Luffy,38
Jinbe,Jinbe,Prometheus,Prometheus,38
Kabu,Kabu,Leo,Leo,38
Kanjuro,Kanjuro,Sanji,Sanji,38
Karoo,Karoo,Tony_Tony_Chopper,Tony Tony Chopper,38
Kikunojo,Kikunojo,Nekomamushi,Nekomamushi,38
Kin'emon,Kin'emon,Kouzuki_Hiyori,Kouzuki Hiyori,38
Koby,Koby,Nami,Nami,38
Kouzuki_Hiyori,Kouzuki Hiyori,Roronoa_Zoro,Roronoa Zoro,38
Kyros,Kyros,Viola,Viola,38
Leo,Leo,Trafalgar_D._Water_Law,Trafalgar D. Water Law,38
Lilith,Lilith,Monkey_D._Luffy,Monkey D. Luffy,38
Monkey_D._Garp,Monkey D. Garp,Nami,Nami,38
Monkey_D._Luffy,Monkey D. Luffy,Vinsmoke_Niji,Vinsmoke Niji,38
Mozu_and_Kiwi,Mozu and Kiwi,Nico_Robin,Nico Robin,38
Mozu_and_Kiwi,Mozu and Kiwi,Paulie,Paulie,38
Mozu_and_Kiwi,Mozu and Kiwi,Zambai,Zambai,38
Nami,Nami,Shirahoshi,Shirahoshi,38
Nami,Nami,Vinsmoke_Ichiji,Vinsmoke Ichiji,38
Nami,Nami,Vinsmoke_Judge,Vinsmoke Judge,38
Nami,Nami,Wapol,Wapol,38
Nekomamushi,Nekomamushi,Sanji,Sanji,38
Peepley_Lulu,Peepley Lulu,Roronoa_Zoro,Roronoa Zoro,38
Peepley_Lulu,Peepley Lulu,Tony_Tony_Chopper,Tony Tony Chopper,38
Roronoa_Zoro,Roronoa Zoro,Sabo,Sabo,38
Roronoa_Zoro,Roronoa Zoro,X_Drake,X Drake,38
Sanji,Sanji,Vinsmoke_Yonji,Vinsmoke Yonji,38
Tilestone,Tilestone,Tony_Tony_Chopper,Tony Tony Chopper,38
Tony_Tony_Chopper,Tony Tony Chopper,Vinsmoke_Niji,Vinsmoke Niji,38
Usopp,Usopp,Zeus,Zeus,38
Vinsmoke_Ichiji,Vinsmoke Ichiji,Vinsmoke_Reiju,Vinsmoke Reiju,38
Ashura_Doji,Ashura Doji,Kouzuki_Momonosuke,Kouzuki Momonosuke,37
Baby_5,Baby 5,Trafalgar_D._Water_Law,Trafalgar D. Water Law,37
Baratie,Baratie,Monkey_D._Luffy,Monkey D. Luffy,37
Bartholomew_Kuma,Bartholomew Kuma,Brook,Brook,37
Bartholomew_Kuma,Bartholomew Kuma,Roronoa_Zoro,Roronoa Zoro,37
Bentham,Bentham,Sanji,Sanji,37
Blueno,Blueno,Sanji,Sanji,37
Bomba,Bomba,Flapper,Flapper,37
Bomba,Bomba,Monkey_D._Luffy,Monkey D. Luffy,37
Bomba,Bomba,Usopp,Usopp,37
Borsalino,Borsalino,Brook,Brook,37
Borsalino,Borsalino,Jinbe,Jinbe,37
Brogy,Brogy,Tony_Tony_Chopper,Tony Tony Chopper,37
Brook,Brook,Lilith,Lilith,37
Brook,Brook,Silvers_Rayleigh,Silvers Rayleigh,37
Buggy,Buggy,Usopp,Usopp,37
Carrot,Carrot,Charlotte_Perospero,Charlotte Perospero,37
Charlotte_Katakuri,Charlotte Katakuri,Monkey_D._Luffy,Monkey D. Luffy,37
Charlotte_Linlin,Charlotte Linlin,Yamato,Yamato,37
Chimney,Chimney,Franky,Franky,37
Chimney,Chimney,Nico_Robin,Nico Robin,37
Denjiro,Denjiro,Kouzuki_Momonosuke,Kouzuki Momonosuke,37
Flapper,Flapper,Leo,Leo,37
Franky,Franky,Kawamatsu,Kawamatsu,37
Franky,Franky,Zambai,Zambai,37
Gan_Fall,Gan Fall,Monkey_D._Luffy,Monkey D. Luffy,37
Helmeppo,Helmeppo,Usopp,Usopp,37
Hyougoro,Hyougoro,Queen,Queen,37
Inhel,Inhel,Leo,Leo,37
Inuarashi,Inuarashi,Kaidou,Kaidou,37
Inuarashi,Inuarashi,Trafalgar_D._Water_Law,Trafalgar D. Water Law,37
Issho,Issho,Trafalgar_D._Water_Law,Trafalgar D. Water Law,37
Jaygarcia_Saturn,Jaygarcia Saturn,Topman_Warcury,Topman Warcury,37
Kashii,Kashii,Nico_Robin,Nico Robin,37
Kawamatsu,Kawamatsu,Trafalgar_D._Water_Law,Trafalgar D. Water Law,37
Kuzan,Kuzan,Nami,Nami,37
Kuzan,Kuzan,Roronoa_Zoro,Roronoa Zoro,37
Kuzan,Kuzan,Tony_Tony_Chopper,Tony Tony Chopper,37
Marcus_Mars,Marcus Mars,Topman_Warcury,Topman Warcury,37
Monkey_D._Luffy,Monkey D. Luffy,Nefertari_Cobra,Nefertari Cobra,37
Monkey_D._Luffy,Monkey D. Luffy,Spandam,Spandam,37
Monkey_D._Luffy,Monkey D. Luffy,Vinsmoke_Judge,Vinsmoke Judge,37
Monkey_D._Luffy,Monkey D. Luffy,Zeff,Zeff,37
Nami,Nami,Vinsmoke_Niji,Vinsmoke Niji,37
Nico_Robin,Nico Robin,Thriller_Bark,Thriller Bark,37
Raizo,Raizo,Shinobu,Shinobu,37
Sanji,Sanji,Thriller_Bark,Thriller Bark,37
Sanji,Sanji,X_Drake,X Drake,37
Tony_Tony_Chopper,Tony Tony Chopper,Vinsmoke_Ichiji,Vinsmoke Ichiji,37
Bartholomew_Kuma,Bartholomew Kuma,Jewelry_Bonney,Jewelry Bonney,36
Bartolomeo,Bartolomeo,Donquixote_Doflamingo,Donquixote Doflamingo,36
Bartolomeo,Bartolomeo,Sai,Sai,36
Bentham,Bentham,Nami,Nami,36
Brook,Brook,Charlotte_Perospero,Charlotte Perospero,36
Brook,Brook,Killer,Killer,36
Brook,Brook,Scratchmen_Apoo,Scratchmen Apoo,36
Carrot,Carrot,Inuarashi,Inuarashi,36
Charlotte_Brûlée,Charlotte Brûlée,Tony_Tony_Chopper,Tony Tony Chopper,36
Charlotte_Linlin,Charlotte Linlin,Charlotte_Pudding,Charlotte Pudding,36
Charlotte_Linlin,Charlotte Linlin,Kikunojo,Kikunojo,36
Charlotte_Linlin,Charlotte Linlin,Pedro,Pedro,36
Charlotte_Perospero,Charlotte Perospero,Jinbe,Jinbe,36
Chimney,Chimney,Franky_Family,Franky Family,36
Denjiro,Denjiro,Tony_Tony_Chopper,Tony Tony Chopper,36
Edward_Newgate,Edward Newgate,Jinbe,Jinbe,36
Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,Jaygarcia_Saturn,Jaygarcia Saturn,36
Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,Marcus_Mars,Marcus Mars,36
Ethanbaron_V._Nusjuro,Ethanbaron V. Nusjuro,Topman_Warcury,Topman Warcury,36
Franky,Franky,Gonbe,Gonbe,36
Franky,Franky,Lilith,Lilith,36
Franky,Franky,Napoleon,Napoleon,36
Franky,Franky,Shinobu,Shinobu,36
Franky,Franky,Spandam,Spandam,36
